   11  0.182574185835055E+000  0.385433116020050E+000  0.259448386357124E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.174035930270988E-001  0.108001594211387E+002 -0.926654044296205E-018  0.182574185835055E+000
   12  0.191485421551268E+000  0.386989272376894E+000  0.258405095794513E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.191439523298086E-001  0.108001594305950E+002 -0.452823813602149E-017  0.191485421551268E+000
   13  0.200000000000000E+000  0.388551895991495E+000  0.257365878359242E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.208843116325185E-001  0.108001594387676E+002  0.360920738825057E-017  0.200000000000000E+000
   14  0.208166599946613E+000  0.390121079273881E+000  0.256330676071456E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.226246709352284E-001  0.108001594479387E+002  0.322719552903888E-017  0.208166599946613E+000
   15  0.216024689946929E+000  0.391696552212433E+000  0.255299668672513E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.243650302379383E-001  0.108001594577422E+002 -0.286466542761404E-017  0.216024689946929E+000
   16  0.223606797749979E+000  0.393278611694913E+000  0.254272663262896E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.261053895406481E-001  0.108001594666069E+002  0.345081222711402E-017  0.223606797749979E+000
   17  0.230940107675850E+000  0.394867158727799E+000  0.253249726622453E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.278457488433580E-001  0.108001594738636E+002  0.248688873313863E-017  0.230940107675850E+000
   18  0.238047614284762E+000  0.396462503722313E+000  0.252230662574943E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.295861081460679E-001  0.108001594805749E+002 -0.327462937408513E-017  0.238047614284762E+000
   19  0.244948974278318E+000  0.398064592005046E+000  0.251215511272433E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.313264674487778E-001  0.108001594881987E+002  0.817386794100400E-018  0.244948974278318E+000
   20  0.251661147842358E+000  0.399673736142948E+000  0.250204081371596E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.330668267514876E-001  0.108001594963977E+002  0.705239631883930E-017  0.251661147842358E+000
   21  0.258198889747161E+000  0.401289939333608E+000  0.249196379470820E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.348071860541975E-001  0.108001595030724E+002 -0.485519285366165E-017  0.258198889747161E+000
   22  0.264575131106459E+000  0.402913513888682E+000  0.248192221290518E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.365475453569074E-001  0.108001595073049E+002  0.244961928345944E-017  0.264575131106459E+000
   23  0.270801280154532E+000  0.404544464245742E+000  0.247191616344192E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.382879046596173E-001  0.108001595089627E+002 -0.169914809219213E-017  0.270801280154532E+000
   24  0.276887462097269E+000  0.406183055276643E+000  0.246194415795834E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.400282639623271E-001  0.108001595091476E+002  0.109436656785256E-017  0.276887462097269E+000
   25  0.282842712474619E+000  0.407829287270659E+000  0.245200634484189E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.417686232650370E-001  0.108001595083534E+002 -0.376082628580909E-017  0.282842712474619E+000
   26  0.288675134594813E+000  0.409483409171595E+000  0.244210138335775E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.435089825677469E-001  0.108001595070066E+002  0.328648783534668E-018  0.288675134594813E+000
   27  0.294392028877595E+000  0.411145429345128E+000  0.243222939774084E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.452493418704568E-001  0.108001595044222E+002  0.429784517436832E-017  0.294392028877595E+000
   28  0.300000000000000E+000  0.412815568083793E+000  0.242238926366513E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.469897011731666E-001  0.108001595011962E+002 -0.740306795900258E-018  0.300000000000000E+000
   29  0.305505046330389E+000  0.414493822598700E+000  0.241258119054809E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.487300604758765E-001  0.108001594988658E+002 -0.216501621318199E-017  0.305505046330389E+000
   30  0.310912635102960E+000  0.416180395807373E+000  0.240280419278289E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.504704197785864E-001  0.108001594971742E+002  0.140607469244214E-018  0.310912635102960E+000
   31  0.316227766016838E+000  0.417875297037616E+000  0.239305842458063E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.522107790812963E-001  0.108001594948677E+002  0.427582231773971E-017  0.316227766016838E+000
   32  0.321455025366432E+000  0.419578712072322E+000  0.238334303249311E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.539511383840061E-001  0.108001594914853E+002 -0.567681481249832E-017  0.321455025366432E+000
   33  0.326598632371090E+000  0.421290628628525E+000  0.237365830627520E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.556914976867160E-001  0.108001594874479E+002  0.100966327312713E-017  0.326598632371090E+000
   34  0.331662479035540E+000  0.423011198329659E+000  0.236400361018501E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.574318569894259E-001  0.108001594845686E+002  0.120109271920660E-017  0.331662479035540E+000
   35  0.336650164612069E+000  0.424740407530521E+000  0.235437924499364E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.591722162921358E-001  0.108001594829772E+002 -0.418942495711977E-017  0.336650164612069E+000
   36  0.341565025531987E+000  0.426478407562316E+000  0.234478459464301E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.609125755948456E-001  0.108001594812544E+002 -0.107098845850834E-016  0.341565025531987E+000
   37  0.346410161513775E+000  0.428225195464826E+000  0.233521990436487E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.626529348975555E-001  0.108001594777993E+002  0.178215732102305E-017  0.346410161513775E+000
   38  0.351188458428425E+000  0.429980906257898E+000  0.232568466517025E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.643932942002654E-001  0.108001594722846E+002 -0.774188113790431E-017  0.351188458428425E+000
   39  0.355902608401044E+000  0.431745518832219E+000  0.231617922220661E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.661336535029753E-001  0.108001594649868E+002  0.653570622101418E-017  0.355902608401044E+000
   40  0.360555127546399E+000  0.433519141195775E+000  0.230670322247295E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.678740128056851E-001  0.108001594573459E+002 -0.135864084739590E-017  0.360555127546399E+000
   41  0.365148371670111E+000  0.435301744815711E+000  0.229725704504897E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.696143721083950E-001  0.108001594503976E+002  0.189735380184963E-018  0.365148371670111E+000
   42  0.369684550213647E+000  0.437093432585765E+000  0.228784036878381E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.713547314111049E-001  0.108001594448015E+002  0.420805968195936E-017  0.369684550213647E+000
   43  0.374165738677394E+000  0.438894188009279E+000  0.227845350273551E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.730950907138148E-001  0.108001594397318E+002  0.307642366442762E-017  0.374165738677394E+000
   44  0.378593889720018E+000  0.440704116955117E+000  0.226909611580017E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.748354500165246E-001  0.108001594345375E+002  0.174556549770166E-016  0.378593889720018E+000
   45  0.382970843102535E+000  0.442523203414492E+000  0.225976850995392E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.765758093192345E-001  0.108001594281889E+002 -0.135084814428116E-016  0.382970843102535E+000
   46  0.387298334620742E+000  0.444351535677869E+000  0.225047044897566E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.783161686219444E-001  0.108001594211076E+002  0.129257227751006E-016  0.387298334620742E+000
   47  0.391578004149024E+000  0.446189087598707E+000  0.224120227901983E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.800565279246543E-001  0.108001594142801E+002 -0.756908641666443E-017  0.391578004149024E+000
   48  0.395811402901264E+000  0.448035940144615E+000  0.223196380111208E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.817968872273642E-001  0.108001594093579E+002  0.272134745293862E-016  0.395811402901264E+000
   49  0.400000000000000E+000  0.449892077720749E+000  0.222275529959589E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.835372465300740E-001  0.108001594054085E+002 -0.470611505494489E-017  0.400000000000000E+000
   50  0.404145188432738E+000  0.451757590098405E+000  0.221357653289715E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.852776058327839E-001  0.108001594012066E+002 -0.601393392550553E-017  0.404145188432738E+000
   51  0.408248290463863E+000  0.453632471379785E+000  0.220442773190015E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.870179651354938E-001  0.108001593953363E+002 -0.969005691658920E-017  0.408248290463863E+000
   52  0.412310562561766E+000  0.455516805771921E+000  0.219530868527539E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.887583244382037E-001  0.108001593871293E+002 -0.119330001609186E-016  0.412310562561766E+000
   53  0.416333199893227E+000  0.457410582111625E+000  0.218621964403080E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.904986837409135E-001  0.108001593763551E+002  0.885318836470195E-017  0.416333199893227E+000
   54  0.420317340430616E+000  0.459313874625858E+000  0.217716044570734E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.922390430436234E-001  0.108001593648582E+002  0.201932654625425E-017  0.420317340430616E+000
   55  0.424264068711929E+000  0.461226673748281E+000  0.216813132656278E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.939794023463333E-001  0.108001593542789E+002 -0.905986440383200E-017  0.424264068711929E+000
   56  0.428174419288838E+000  0.463149057727042E+000  0.215913210513180E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.957197616490432E-001  0.108001593451933E+002 -0.164527679674675E-016  0.428174419288838E+000
   57  0.432049379893857E+000  0.465081029446889E+000  0.215016295373148E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.974601209517530E-001  0.108001593369367E+002  0.739290356363553E-017  0.432049379893857E+000
   58  0.435889894354067E+000  0.467022674261657E+000  0.214122366024510E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.992004802544629E-001  0.108001593294301E+002 -0.321872519956634E-017  0.435889894354067E+000
   59  0.439696865275764E+000  0.468974003088601E+000  0.213231435732926E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.100940839557173E+000  0.108001593216477E+002 -0.784013695978580E-017  0.439696865275764E+000
   60  0.443471156521669E+000  0.470935099706084E+000  0.212343484404563E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.102681198859883E+000  0.108001593137048E+002 -0.258175642323111E-017  0.443471156521669E+000
   61  0.447213595499958E+000  0.472905974263716E+000  0.211458525462051E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.104421558162593E+000  0.108001593059271E+002 -0.700665653968757E-017  0.447213595499958E+000
   62  0.450924975282289E+000  0.474886707462155E+000  0.210576540527762E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.106161917465302E+000  0.108001592989363E+002  0.305609487369352E-017  0.450924975282289E+000
   63  0.454606056566195E+000  0.476877313550016E+000  0.209697540978770E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.107902276768012E+000  0.108001592930754E+002 -0.124276674021151E-016  0.454606056566195E+000
   64  0.458257569495584E+000  0.478877875882523E+000  0.208821507604022E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.109642636070722E+000  0.108001592893426E+002 -0.167712523556351E-016  0.458257569495584E+000
   65  0.461880215351701E+000  0.480888417344630E+000  0.207948447900201E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.111382995373432E+000  0.108001592869604E+002 -0.210267458826407E-016  0.461880215351701E+000
   66  0.465474668125631E+000  0.482909025553214E+000  0.207078341278549E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.113123354676142E+000  0.108001592851545E+002  0.430631550384086E-016  0.465474668125631E+000
   67  0.469041575982343E+000  0.484939726750682E+000  0.206211193852988E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.114863713978852E+000  0.108001592838103E+002 -0.223210122260453E-016  0.469041575982343E+000
   68  0.472581562625261E+000  0.486980605976754E+000  0.205346986661669E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.116604073281562E+000  0.108001592835922E+002 -0.258378930230452E-016  0.472581562625261E+000
   69  0.476095228569523E+000  0.489031690884919E+000  0.204485725289187E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.118344432584272E+000  0.108001592843078E+002 -0.339016466809061E-016  0.476095228569523E+000
   70  0.479583152331272E+000  0.491093065876248E+000  0.203627391524195E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.120084791886981E+000  0.108001592865734E+002 -0.108352454612770E-016  0.479583152331272E+000
   71  0.483045891539648E+000  0.493164762208399E+000  0.202771989531852E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.121825151189691E+000  0.108001592906747E+002 -0.289753030596751E-016  0.483045891539648E+000
   72  0.486483983977547E+000  0.495246866518974E+000  0.201919500678292E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.123565510492401E+000  0.108001592964140E+002  0.573949525059514E-017  0.486483983977547E+000
   73  0.489897948556636E+000  0.497339414514997E+000  0.201069927460946E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.125305869795111E+000  0.108001593028824E+002 -0.674238226014423E-017  0.489897948556636E+000
   74  0.493288286231625E+000  0.499442492278005E+000  0.200223252018246E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.127046229097821E+000  0.108001593104311E+002  0.386924650305764E-017  0.493288286231625E+000
   75  0.496655480858378E+000  0.501556136489140E+000  0.199379476642422E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.128786588400531E+000  0.108001593186994E+002 -0.379809573548828E-016  0.496655480858378E+000
   76  0.500000000000000E+000  0.503680431443278E+000  0.198538584700330E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.130526947703241E+000  0.108001593278282E+002 -0.199018861286870E-016  0.500000000000000E+000
   77  0.503322295684717E+000  0.505815414531367E+000  0.197700578367405E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.132267307005951E+000  0.108001593377640E+002 -0.218941076206292E-016  0.503322295684717E+000
   78  0.506622805119022E+000  0.507961169113128E+000  0.196865441849806E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.134007666308660E+000  0.108001593488756E+002  0.874138001566438E-017  0.506622805119022E+000
   79  0.509901951359279E+000  0.510117735386008E+000  0.196033176388838E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.135748025611370E+000  0.108001593604619E+002 -0.251399378745076E-017  0.509901951359279E+000
   80  0.513160143944688E+000  0.512285197857017E+000  0.195203766219126E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.137488384914080E+000  0.108001593722554E+002  0.488568603976280E-017  0.513160143944688E+000
   81  0.516397779494322E+000  0.514463599451274E+000  0.194377211734047E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.139228744216790E+000  0.108001593833249E+002 -0.113841228110978E-016  0.516397779494322E+000
   82  0.519615242270663E+000  0.516653023864098E+000  0.193553497959018E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.140969103519500E+000  0.108001593933690E+002 -0.235542921972476E-016  0.519615242270663E+000
   83  0.522812904711937E+000  0.518853514585661E+000  0.192732625276436E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.142709462822210E+000  0.108001594018693E+002  0.195698492133634E-016  0.522812904711937E+000
   84  0.525991127935316E+000  0.521065153743395E+000  0.191914579744180E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.144449822124920E+000  0.108001594090067E+002  0.204778685328200E-016  0.525991127935316E+000
   85  0.529150262212918E+000  0.523287985955135E+000  0.191099361506407E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.146190181427629E+000  0.108001594144733E+002  0.169067776271958E-016  0.529150262212918E+000
   86  0.532290647422377E+000  0.525522093487581E+000  0.190286956988542E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.147930540730339E+000  0.108001594182839E+002 -0.832125167382625E-017  0.532290647422377E+000
   87  0.535412613473633E+000  0.527767523489882E+000  0.189477365599812E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.149670900033049E+000  0.108001594199035E+002  0.148603460266295E-016  0.535412613473633E+000
   88  0.538516480713450E+000  0.530024359009134E+000  0.188670573908994E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.151411259335759E+000  0.108001594192448E+002  0.335899385563165E-016  0.538516480713450E+000
   89  0.541602560309064E+000  0.532292649813894E+000  0.187866580601786E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.153151618638469E+000  0.108001594157668E+002 -0.124005623478030E-017  0.541602560309064E+000
   90  0.544671154612273E+000  0.534572479560759E+000  0.187065372467671E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.154891977941179E+000  0.108001594094871E+002 -0.129765447519359E-016  0.544671154612273E+000
   91  0.547722557505166E+000  0.536863900367791E+000  0.186266947603467E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.156632337243889E+000  0.108001594003613E+002  0.585943511592635E-016  0.547722557505166E+000
   92  0.550757054728610E+000  0.539166996882625E+000  0.185471292898459E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.158372696546599E+000  0.108001593888714E+002 -0.295309566730739E-016  0.550757054728610E+000
   93  0.553774924194538E+000  0.541481824063389E+000  0.184678405730371E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.160113055849309E+000  0.108001593747299E+002  0.634935897261824E-017  0.553774924194538E+000
   94  0.556776436283002E+000  0.543808467985614E+000  0.183888272962026E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.161853415152018E+000  0.108001593584433E+002 -0.188244602197796E-016  0.556776436283002E+000
   95  0.559761854124889E+000  0.546146986399034E+000  0.183100891317446E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.163593774454728E+000  0.108001593401345E+002  0.121295118046816E-016  0.559761854124889E+000
   96  0.562731433871138E+000  0.548497466825192E+000  0.182316247655288E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.165334133757438E+000  0.108001593209266E+002 -0.287313575708659E-016  0.562731433871138E+000
   97  0.565685424949238E+000  0.550859970369195E+000  0.181534337906199E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.167074493060148E+000  0.108001593012792E+002  0.388076615114030E-016  0.565685424949238E+000
   98  0.568624070307733E+000  0.553234586633662E+000  0.180755148748893E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.168814852362858E+000  0.108001592821580E+002 -0.621383370105755E-017  0.568624070307733E+000
   99  0.571547606649408E+000  0.555621380715301E+000  0.179978675174921E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.170555211665568E+000  0.108001592641666E+002  0.439779506214433E-017  0.571547606649408E+000
  100  0.574456264653803E+000  0.558020444794999E+000  0.179204903570759E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.172295570968278E+000  0.108001592481838E+002 -0.684402621381475E-018  0.574456264653803E+000
  101  0.577350269189626E+000  0.560431847605206E+000  0.178433828176097E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.174035930270988E+000  0.108001592344175E+002  0.107064964532944E-016  0.577350269189626E+000
  102  0.580229839517640E+000  0.562855683754830E+000  0.177665435183841E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.175776289573697E+000  0.108001592234985E+002  0.230596249560511E-016  0.580229839517640E+000
  103  0.583095189484530E+000  0.565292025559983E+000  0.176899718160608E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.177516648876407E+000  0.108001592152631E+002  0.268543325597503E-016  0.583095189484530E+000
  104  0.585946527708232E+000  0.567740969656416E+000  0.176136663275363E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.179257008179117E+000  0.108001592097208E+002 -0.159174431448028E-016  0.585946527708232E+000
  105  0.588784057755190E+000  0.570202591523845E+000  0.175376263606158E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.180997367481827E+000  0.108001592066431E+002 -0.492634362123101E-017  0.588784057755190E+000
  106  0.591607978309962E+000  0.572676989547265E+000  0.174618505414467E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.182737726784537E+000  0.108001592060049E+002 -0.367951112287268E-016  0.591607978309962E+000
  107  0.594418483337567E+000  0.575164241777235E+000  0.173863381511695E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.184478086087247E+000  0.108001592071172E+002  0.388957529379175E-017  0.594418483337567E+000
  108  0.597215762238964E+000  0.577664448055103E+000  0.173110878359717E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.186218445389957E+000  0.108001592099700E+002  0.393023287525995E-016  0.597215762238964E+000
  109  0.600000000000000E+000  0.580177688713059E+000  0.172360988616812E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.187958804692667E+000  0.108001592140222E+002 -0.214400979609009E-016  0.600000000000000E+000
  110  0.602771377334171E+000  0.582704064951607E+000  0.171613698985101E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.189699163995376E+000  0.108001592196092E+002 -0.592923063078010E-017  0.602771377334171E+000
  111  0.605530070819498E+000  0.585243659470783E+000  0.170869001964800E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.191439523298086E+000  0.108001592263434E+002  0.201458316174963E-016  0.605530070819498E+000
  112  0.608276253029822E+000  0.587796574760673E+000  0.170126884527553E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.193179882600796E+000  0.108001592346701E+002 -0.699920264975173E-016  0.608276253029822E+000
  113  0.611010092660779E+000  0.590362895703796E+000  0.169387339088758E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.194920241903506E+000  0.108001592441110E+002  0.241912609735828E-017  0.611010092660779E+000
  114  0.613731754650732E+000  0.592942725860577E+000  0.168650352957553E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.196660601206216E+000  0.108001592548077E+002  0.306693689541837E-016  0.613731754650732E+000
  115  0.616441400296898E+000  0.595536152234453E+000  0.167915918495963E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.198400960508926E+000  0.108001592667276E+002  0.355753837846806E-016  0.616441400296898E+000
  116  0.619139187366890E+000  0.598143279350737E+000  0.167184023380730E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.200141319811636E+000  0.108001592798506E+002 -0.392481186439753E-016  0.619139187366890E+000
  117  0.621825270205921E+000  0.600764196224022E+000  0.166454659962310E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.201881679114346E+000  0.108001592940348E+002  0.140675231879994E-016  0.621825270205921E+000
  118  0.624499799839840E+000  0.603399008831905E+000  0.165727816148697E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.203622038417055E+000  0.108001593094050E+002 -0.365511657399176E-016  0.624499799839840E+000
  119  0.627162924074226E+000  0.606047808751428E+000  0.165003484140993E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.205362397719765E+000  0.108001593257735E+002  0.284874120820566E-016  0.627162924074226E+000
  120  0.629814787589706E+000  0.608710704216415E+000  0.164281651870618E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.207102757022475E+000  0.108001593432505E+002 -0.201797129353865E-016  0.629814787589706E+000
  121  0.632455532033676E+000  0.611387790168832E+000  0.163562311200859E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.208843116325185E+000  0.108001593612969E+002  0.398444298388423E-017  0.632455532033676E+000
  122  0.635085296108588E+000  0.614079177790609E+000  0.162845449930071E+001  0.000000000000000E+000  0.000000000000000E+000 -0.830960357346723E-001  0.210583475627895E+000  0.108001593801333E+002  0.523127548224256E-017  0.635085296108588E+000
