  144  200    3  9.163144916654057E-014
  145 -200    4 -6.465925495692199E-016
  146 -190    4 -9.359037725514998E-015
  147 -180    4  6.945712409659421E-014
  148 -170    4 -2.959225703862203E-013
  149 -160    4  5.139241535137358E-013
  150 -150    4  2.202021078819324E-012
  151 -140    4 -1.412169282134195E-011
  152 -130    4  5.100471289977259E-011
  153 -120    4 -4.327438181493827E-011
  154 -110    4 -5.337009906458578E-010
  155 -100    4  8.194927647268536E-009
  156  -90    4 -1.232894576495654E-008
  157  -80    4  1.180104934026885E-007
  158  -70    4  1.113585320548748E-006
  159  -60    4 -3.259780448639530E-006
  160  -50    4 -6.875206369757833E-006
  161  -40    4  5.745088011768610E-007
  162  -30    4  2.635911242727114E-006
  163  -20    4  5.218606017960160E-005
  164  -10    4 -4.662900985384891E-004
  165    0    4 -3.734535956474792E-004
  166   10    4  1.183466373895902E-002
  167   20    4 -9.155721972782919E-003
  168   30    4  9.573239981047849E-004
  169   40    4 -9.788068444093937E-005
  170   50    4 -9.510365940405521E-006
  171   60    4  4.926988452888259E-006
  172   70    4 -1.420349814514098E-006
  173   80    4  1.312305473605798E-006
  174   90    4 -1.729983769626390E-007
  175  100    4 -1.738728655991456E-007
  176  110    4  6.216829186566356E-008
  177  120    4 -1.123831912823606E-008
  178  130    4  1.448437809527130E-009
  179  140    4  6.539903657594927E-011
  180  150    4 -9.255914750599993E-011
  181  160    4  3.387910033780030E-011
  182  170    4 -7.213754319395624E-012
  183  180    4  2.225245802726273E-013
  184  190    4  3.631108489070632E-013
  185  200    4 -1.382222361600621E-013
  186 -200    5  1.266273985340636E-015
  187 -190    5 -4.019777833314041E-015
  188 -180    5 -2.981923092769524E-014
  189 -170    5  1.932841406832602E-013
  190 -160    5 -8.554298436346417E-013
  191 -150    5  8.776485949858935E-013
  192 -140    5  4.109994787998655E-012
  193 -130    5 -3.941406095694900E-011
  194 -120    5  9.759238900762164E-011
  195 -110    5 -3.370849986421772E-010
  196 -100    5 -3.534043155845874E-009
  197  -90    5  1.351340466202496E-008
  198  -80    5 -1.160036641504188E-007
  199  -70    5  2.131835479565295E-007
  200  -60    5  1.529085864408578E-006
  201  -50    5  9.175979112705569E-006
  202  -40    5  2.595879130211138E-006
  203  -30    5 -1.531068167100645E-006
  204  -20    5 -1.808061214084395E-005
  205  -10    5  1.516703512370390E-004
  206    0    5 -1.248586948486489E-004
  207   10    5 -1.002112213247652E-003
  208   20    5  1.630100362197639E-003
  209   30    5 -2.779827062554518E-004
  210   40    5  9.748976509114097E-005
  211   50    5 -4.188378161829864E-006
  212   60    5 -5.187356768591027E-006
  213   70    5  1.681765654200271E-006
  214   80    5 -1.111415225232272E-006
  215   90    5  5.052187755654008E-007
  216  100    5  4.196339274796164E-008
  217  110    5 -6.140955610103264E-008
  218  120    5  1.552010411534880E-008
  219  130    5 -2.674395575027919E-009
  220  140    5  2.197034871523920E-010
  221  150    5  6.554906526767946E-011
  222  160    5 -3.912483446977797E-011
  223  170    5  1.228125336180491E-011
  224  180    5 -1.875138116470549E-012
  225  190    5 -1.323675335239165E-013
  226  200    5  1.536089446348879E-013
  227 -200    6 -1.050343004815728E-015
  228 -190    6  7.020618266607509E-015
  229 -180    6  1.118597852570531E-015
  230 -170    6 -7.117996578542352E-014
  231 -160    6  5.733636088472160E-013
  232 -150    6 -2.010578248745204E-012
  233 -140    6  1.434864240945607E-012
  234 -130    6  8.786837069702858E-012
  235 -120    6 -1.038883754258361E-010
  236 -110    6  2.094057293671840E-010
  237 -100    6 -7.463531141982823E-010
  238  -90    6 -1.168852660646792E-008
  239  -80    6  1.526724922206578E-008
  240  -70    6 -4.974832836298573E-007
  241  -60    6 -7.545236703365772E-007
  242  -50    6 -6.643734883040264E-006
  243  -40    6 -6.325272899912607E-006
  244  -30    6 -5.989127720035414E-006
  245  -20    6  1.309789622385421E-005
  246  -10    6 -2.727635499388365E-005
  247    0    6  5.649615408412613E-006
  248   10    6  1.761950473093844E-004
  249   20    6 -1.286524532871917E-004
  250   30    6 -7.023613986091350E-004
  251   40    6 -2.066102677435677E-005
  252   50    6  2.142278546694933E-005
  253   60    6  3.435980730495937E-006
  254   70    6 -2.221863665745547E-006
  255   80    6  1.032959795588234E-006
  256   90    6 -5.851427567878851E-007
  257  100    6  1.048935521506379E-007
  258  110    6  3.579164780051712E-008
  259  120    6 -1.730923810089373E-008
  260  130    6  3.754101001816977E-009
  261  140    6 -5.662152315055322E-010
  262  150    6  9.116189559442026E-013
  263  160    6  3.467781387108908E-011
  264  170    6 -1.570961413367694E-011
  265  180    6  3.928338000210891E-012
  266  190    6 -3.687322846688370E-013
  267  200    6 -1.059192406344674E-013
  268 -200    7  8.319833241866618E-016
  269 -190    7 -5.926726156475832E-015
  270 -180    7  1.060690104742239E-014
  271 -170    7 -3.556363707980026E-015
  272 -160    7 -1.909010205801943E-013
  273 -150    7  1.515587720979113E-012
  274 -140    7 -3.620474928154250E-012
  275 -130    7  4.298312662689331E-012
  276 -120    7  3.514364219411686E-011
  277 -110    7 -1.733770371982621E-010
  278 -100    7  8.432328049569273E-010
  279  -90    7  1.352675989825570E-009
  280  -80    7 -1.571123387749300E-008
  281  -70    7  1.960626072153479E-007
  282  -60    7 -9.262416652325922E-007
  283  -50    7  4.402451950260920E-006
  284  -40    7  5.501053481529289E-006
  285  -30    7  5.147595974082700E-006
  286  -20    7 -1.806765657548217E-006
  287  -10    7  1.008808687440133E-005
  288    0    7  1.803719524595109E-005
  289   10    7  7.265554259591362E-005
  290   20    7  2.901269828000248E-005
  291   30    7  4.457486882234213E-004
  292   40    7 -1.286584777237139E-004
  293   50    7  1.597488552714068E-006
  294   60    7  1.393214005044452E-006
  295   70    7  1.289266212050162E-006
  296   80    7 -9.362527217217881E-007
  297   90    7  5.620588334313247E-007
  298  100    7 -1.995812628794493E-007
  299  110    7  6.254524921307209E-009
  300  120    7  1.378031576921599E-008
  301  130    7 -4.379206649222824E-009
  302  140    7  8.684196280950447E-010
  303  150    7 -9.332077972112292E-011
  304  160    7 -1.880745185563934E-011
  305  170    7  1.587523763439835E-011
  306  180    7 -5.723742576206194E-012
  307  190    7  1.091681658043774E-012
  308  200    7 -3.029035687376229E-014
  309 -200    8 -7.152940548144428E-016
  310 -190    8  2.057639393992231E-015
  311 -180    8 -1.104987361354640E-014
  312 -170    8  2.787640344581081E-014
  313 -160    8 -3.448589442955659E-014
  314 -150    8 -5.713087645520505E-013
  315 -140    8  2.847198575584754E-012
  316 -130    8 -6.138223307673807E-012
  317 -120    8  6.145232201181291E-012
  318 -110    8  8.681730823866017E-011
  319 -100    8 -3.170402475458805E-010
  320  -90    8  2.038167224969327E-009
  321  -80    8  2.101390647164368E-009
  322  -70    8 -5.789139533856729E-009
  323  -60    8  4.322012110701192E-007
  324  -50    8 -1.652309534423033E-006
  325  -40    8 -3.256375800024027E-006
  326  -30    8 -2.962904626941154E-006
  327  -20    8 -2.338312548225467E-006
  328  -10    8 -3.295288743968926E-008
  329    0    8 -9.202994368653309E-006
  330   10    8 -5.059837206755105E-006
  331   20    8  1.954523450262304E-005
  332   30    8 -1.586281094109849E-004
  333   40    8  1.824819841221340E-004
  334   50    8 -1.487717123802131E-006
  335   60    8 -7.472086655213612E-007
  336   70    8 -6.934895549915578E-007
  337   80    8  6.446307486034166E-007
  338   90    8 -4.794075640297898E-007
  339  100    8  2.292107974902104E-007
  340  110    8 -4.718027293875733E-008
  341  120    8 -4.499709461516550E-009
  342  130    8  4.054488551116435E-009
  343  140    8 -1.051140100100205E-009
  344  150    8  1.811604650482003E-010
  345  160    8 -5.524191935617692E-012
  346  170    8 -1.210061203586357E-011
  347  180    8  6.534527703394083E-012
  348  190    8 -1.858239905090096E-012
  349  200    8  2.584349352293661E-013
  350 -200    9  7.048813520690270E-017
  351 -190    9 -1.986788349574362E-016
  352 -180    9  3.729436506494480E-015
  353 -170    9 -2.794047785861621E-014
  354 -160    9  7.692654939279435E-014
  355 -150    9 -1.178409198790807E-013
  356 -140    9 -1.226338995150375E-012
  357 -130    9  3.232951134751349E-012
  358 -120    9 -1.045848432861707E-011
  359 -110    9 -1.007791922162812E-011
  360 -100    9  4.753576829791523E-011
  361  -90    9 -8.803892033296288E-010
  362  -80    9  2.353905002802648E-009
  363  -70    9 -1.210344506746854E-008
  364  -60    9 -6.511064115972076E-008
  365  -50    9 -1.074355352778000E-007
  366  -40    9  1.843816687895715E-006
  367  -30    9  1.449328196889104E-006
  368  -20    9  1.787499397798908E-006
  369  -10    9 -5.429851299300557E-007
  370    0    9  3.000817254375626E-006
  371   10    9 -1.728156567942270E-005
  372   20    9 -3.916669644659069E-005
  373   30    9  4.236018519164274E-005
  374   40    9 -9.692129740759886E-005
  375   50    9  2.083672086573265E-005
  376   60    9 -1.569138191050852E-006
  377   70    9 -1.385766409200085E-007
  378   80    9 -2.031050983200309E-007
  379   90    9  3.394181301899425E-007
  380  100    9 -2.172041799555187E-007
  381  110    9  7.208193225765500E-008
  382  120    9 -7.470522741079776E-009
  383  130    9 -2.358825927532568E-009
  384  140    9  1.044490212254508E-009
  385  150    9 -2.378718539089667E-010
  386  160    9  3.088089116203813E-011
  387  170    9  5.250243036402869E-012
  388  180    9 -5.913969981458649E-012
  389  190    9  2.403252519460371E-012
  390  200    9 -5.379891207460737E-013
  391 -200   10 -2.334902031170432E-016
  392 -190   10 -6.888854306933616E-016
  393 -180   10  6.005449539162354E-016
  394 -170   10  1.571475746446936E-014
  395 -160   10 -5.437334012757595E-014
  396 -150   10  2.768275509083922E-013
  397 -140   10 -1.169545141312957E-013
  398 -130   10 -6.714905780577007E-013
  399 -120   10  2.659640814236447E-012
  400 -110   10 -3.709759401579332E-012
  401 -100   10 -7.901574513848474E-012
  402  -90   10  2.564364835360731E-010
  403  -80   10 -1.477699043507209E-009
  404  -70   10  7.237983360877114E-009
  405  -60   10 -9.031649302658867E-010
  406  -50   10  2.780473895280247E-007
  407  -40   10 -7.590873208228369E-007
  408  -30   10 -6.493710571954159E-007
  409  -20   10 -7.758650345782814E-007
  410  -10   10 -2.021442622809635E-007
  411    0   10 -2.177960027301853E-006
  412   10   10  6.882688583403073E-006
  413   20   10  1.836651460317685E-005
  414   30   10 -1.564933344375248E-005
  415   40   10  3.647422004030891E-005
  416   50   10 -2.240102975629180E-005
  417   60   10 -9.296009096819312E-007
  418   70   10 -4.468571842139567E-007
  419   80   10  1.210073257124476E-008
  420   90   10 -1.277013905687542E-007
  421  100   10  1.680180822609246E-007
  422  110   10 -7.921693824198298E-008
  423  120   10  1.794056909996727E-008
  424  130   10 -4.615295445013292E-010
  425  140   10 -7.681181524235982E-010
  426  150   10  2.491845693410605E-010
  427  160   10 -4.901579193864656E-011
  428  170   10  2.471771216169593E-012
  429  180   10  3.987299496807364E-012
  430  190   10 -2.488025822022445E-012
  431  200   10  7.910413307262023E-013
  432 -200   11 -4.376964245184267E-016
  433 -190   11  4.826134183987857E-016
  434 -180   11 -1.520826880740297E-015
  435 -170   11 -2.415726099866585E-015
  436 -160   11  3.023211517966967E-014
  437 -150   11 -1.548167204470301E-013
  438 -140   11  6.861533384888351E-013
  439 -130   11 -6.199020566555906E-013
  440 -120   11  3.382441450667074E-012
  441 -110   11 -3.516908218563778E-012
  442 -100   11  1.533401093079102E-011
  443  -90   11 -5.356098762342199E-011
  444  -80   11  4.145208846360290E-010
  445  -70   11 -2.575029073551038E-009
  446  -60   11  5.913462376604514E-009
  447  -50   11 -1.047445972713070E-007
  448  -40   11  1.416022792126508E-007
  449  -30   11  3.098891137091952E-007
  450  -20   11  2.243863308042009E-007
  451  -10   11  2.348115770400715E-007
  452    0   11  9.076167022811408E-007
  453   10   11 -1.409751450284228E-006
  454   20   11 -4.428613180701794E-006
  455   30   11  8.206281602374951E-006
  456   40   11 -1.226890246525333E-005
  457   50   11  1.176764308908634E-005
  458   60   11 -8.514729404988415E-007
  459   70   11  1.131335831812875E-007
  460   80   11  4.798107305988434E-009
  461   90   11 -1.987930223145167E-008
  462  100   11 -8.983554364250687E-008
  463  110   11  7.037338712873848E-008
  464  120   11 -2.383441723554389E-008
  465  130   11  3.580260861004085E-009
  466  140   11  1.925537776330271E-010
  467  150   11 -2.056023933195779E-010
  468  160   11  5.551781290788821E-011
  469  170   11 -8.560550405052796E-012
  470  180   11 -1.453034993474314E-012
  471  190   11  2.044167729507581E-012
  472  200   11 -9.240588904791457E-013
  473 -200   12 -5.915420138749577E-017
  474 -190   12 -7.472579814726224E-016
  475 -180   12  1.239530368101740E-015
  476 -170   12 -2.803445738620989E-015
  477 -160   12 -5.957276830918230E-015
  478 -150   12  5.450100740057990E-014
  479 -140   12 -4.473479251938407E-013
  480 -130   12  1.145498162840285E-012
  481 -120   12 -3.407021821931587E-012
  482 -110   12  5.516895296980051E-012
  483 -100   12 -1.442126104506009E-011
  484  -90   12 -1.789915200103791E-011
  485  -80   12 -7.864201760393960E-011
  486  -70   12  2.129413634777049E-010
  487  -60   12 -1.779214464078305E-009
  488  -50   12  1.666126758560879E-008
  489  -40   12  2.408482703728617E-008
  490  -30   12 -1.396520059212567E-007
  491  -20   12 -4.939015096751770E-008
  492  -10   12 -9.306398814108538E-008
  493    0   12 -1.808662006317736E-007
  494   10   12  1.302524948795393E-007
  495   20   12  7.075001647085163E-007
  496   30   12 -3.500346616521777E-006
  497   40   12  4.216915339595801E-006
  498   50   12 -4.991969738115314E-006
  499   60   12  1.233369651386935E-006
  500   70   12  5.953502565058755E-007
  501   80   12  1.198344239887239E-007
  502   90   12  5.230480508946164E-008
  503  100   12  8.492561594092466E-009
  504  110   12 -4.750553214985112E-008
  505  120   12  2.450270505698776E-008
  506  130   12 -6.057571348866368E-009
  507  140   12  5.679208785838621E-010
  508  150   12  9.872691528394411E-011
  509  160   12 -4.925669811472044E-011
  510  170   12  1.148685174303000E-011
  511  180   12 -7.980661922389688E-013
  512  190   12 -1.235094612564379E-012
  513  200   12  8.755711770399036E-013
  514 -200   13 -2.071374111822646E-017
  515 -190   13  2.116039860864643E-017
  516 -180   13 -2.445449760049377E-016
  517 -170   13  2.183596806290665E-015
  518 -160   13 -6.207234039482866E-015
  519 -150   13 -8.778857561552599E-015
  520 -140   13  1.367097841072672E-013
  521 -130   13 -8.175117052453340E-013
  522 -120   13  2.476624107928867E-012
  523 -110   13 -5.027220949476147E-012
  524 -100   13  3.525054302041871E-012
  525  -90   13  3.193018888713044E-011
  526  -80   13 -9.712482264259231E-012
  527  -70   13  1.644006705977195E-010
  528  -60   13 -7.177849171906903E-010
  529  -50   13  2.026581653476296E-009
  530  -40   13 -2.228040463125216E-008
  531  -30   13  4.743488040087887E-008
  532  -20   13  1.398131417541206E-008
  533  -10   13  2.753568858557977E-008
  534    0   13  2.390607238945776E-008
  535   10   13  7.612588444499154E-008
  536   20   13  2.412966970590848E-008
  537   30   13  1.174272530607720E-006
  538   40   13 -1.394657261336680E-006
  539   50   13  2.066684755379804E-006
  540   60   13 -6.963779464198642E-007
  541   70   13 -4.504494167549432E-007
  542   80   13  5.715678680911106E-008
  543   90   13 -9.644068063963207E-009
  544  100   13  2.962340006693412E-008
  545  110   13  1.705276888277933E-008
  546  120   13 -1.979694844794904E-008
  547  130   13  7.253846546617651E-009
  548  140   13 -1.322662920266813E-009
  549  150   13  6.390595171407186E-011
  550  160   13  3.016860119290281E-011
  551  170   13 -1.104594403261006E-011
  552  180   13  2.141209820016510E-012
  553  190   13  3.730584695405791E-013
  554  200   13 -6.550513491227934E-013
  555 -200   14  2.177455265797390E-016
  556 -190   14  2.523614820872873E-017
  557 -180   14  1.707208676664608E-016
  558 -170   14 -1.108450352710052E-015
  559 -160   14  5.647760637615405E-015
  560 -150   14 -9.689089694842210E-015
  561 -140   14  4.137109172828739E-015
  562 -130   14  2.424771751530384E-013
  563 -120   14 -9.622617847956978E-013
  564 -110   14  3.737363169480404E-012
  565 -100   14  3.384812169045757E-012
  566  -90   14 -2.081762622481737E-011
  567  -80   14  1.749316044183322E-011
  568  -70   14 -1.109989624311859E-010
  569  -60   14  8.569931903508539E-010
  570  -50   14 -2.030816254300398E-009
  571  -40   14  5.428564348412175E-009
  572  -30   14 -9.949499743129345E-009
  573  -20   14 -7.783407426691926E-009
  574  -10   14 -5.756350505470485E-009
  575    0   14  3.136511596363433E-010
  576   10   14 -3.735312566907180E-008
  577   20   14 -3.528995133967737E-008
  578   30   14 -3.231940922075118E-007
  579   40   14  4.022472035864032E-007
  580   50   14 -7.709426028751213E-007
  581   60   14  4.096374562728059E-007
  582   70   14  2.380397738857196E-007
  583   80   14 -2.045915395825115E-007
  584   90   14 -1.202707410427330E-008
  585  100   14 -2.653293443519801E-008
  586  110   14  6.616729016844930E-009
  587  120   14  1.100058742218046E-008
  588  130   14 -6.862689681219352E-009
  589  140   14  1.867697265947718E-009
  590  150   14 -2.519705659651398E-010
  591  160   14  1.485059065355188E-012
  592  170   14  7.661316039988864E-012
  593  180   14 -2.446125748245034E-012
  594  190   14  2.631579473652532E-013
  595  200   14  3.497353553633192E-013
  596 -200   15 -2.623554434354343E-016
  597 -190   15 -2.522498177146823E-016
  598 -180   15 -2.748758112137693E-016
  599 -170   15 -7.935149478242412E-018
  600 -160   15 -2.434182126951204E-015
  601 -150   15  7.941444557248020E-015
  602 -140   15 -3.183936505053877E-014
  603 -130   15  2.836886426606869E-014
  604 -120   15 -1.104777153173211E-013
  605 -110   15 -8.377704419612883E-013
  606 -100   15 -6.407728034649183E-012
  607  -90   15  7.805662522622493E-012
  608  -80   15  9.541117651484702E-013
  609  -70   15  4.849704243925133E-011
  610  -60   15 -3.635639846060598E-010
  611  -50   15  3.885630417706481E-010
  612  -40   15 -1.195680773959112E-012
  613  -30   15  8.379769348457118E-010
  614  -20   15  4.592769030451763E-009
  615  -10   15  3.198545180846140E-010
  616    0   15 -1.855425242330253E-009
  617   10   15 -9.340015902870895E-010
  618   20   15 -2.526166933379615E-008
  619   30   15  4.755953515838105E-008
  620   40   15 -1.132511995084923E-007
  621   50   15  2.132180540842642E-007
  622   60   15 -2.475908265443978E-007
  623   70   15 -9.402908157865437E-008
  624   80   15  1.785471833293882E-007
  625   90   15 -3.148869757727178E-008
  626  100   15  7.463598165395878E-009
  627  110   15 -1.372822249715694E-008
  628  120   15 -1.504516690623966E-009
  629  130   15  4.881079855809386E-009
  630  140   15 -2.044424732472854E-009
  631  150   15  4.249907192398485E-010
  632  160   15 -4.232357884660469E-011
  633  170   15 -1.775749524793745E-012
  634  180   15  1.904425992481204E-012
  635  190   15 -5.546230644307109E-013
  636  200   15 -6.917772587828994E-014
  637 -200   16 -1.178059130982691E-016
  638 -190   16  3.334856487848157E-016
  639 -180   16 -1.586471573785458E-016
  640 -170   16  1.222306138627420E-016
  641 -160   16  5.232906556317987E-016
  642 -150   16 -2.730863896427742E-015
  643 -140   16  1.780499587623896E-014
  644 -130   16 -5.639329977483729E-014
  645 -120   16  2.594001341500705E-013
  646 -110   16 -5.975981311231896E-013
  647 -100   16  5.685160553428555E-012
  648  -90   16 -4.877226775995135E-013
  649  -80   16 -7.117613290583385E-012
  650  -70   16 -1.187620627382176E-011
  651  -60   16  7.625380688962318E-011
  652  -50   16  1.979736866716845E-010
  653  -40   16 -4.512290548472454E-010
  654  -30   16  2.274179492503262E-011
  655  -20   16 -2.035790848836045E-009
  656  -10   16 -1.445765050996554E-011
  657    0   16 -7.060130404476624E-010
  658   10   16  3.750261937779782E-009
  659   20   16  2.463930431248868E-008
  660   30   16  4.656810584898883E-009
  661   40   16  3.152076978314128E-008
  662   50   16 -2.943853924277507E-008
  663   60   16  1.117950615141902E-007
  664   70   16  2.644348057987276E-009
  665   80   16 -1.046067901645367E-007
  666   90   16  5.694966440059557E-008
  667  100   16 -3.026537479270894E-009
  668  110   16  9.334316073778405E-009
  669  120   16 -4.114258385854950E-009
  670  130   16 -1.993810453340035E-009
  671  140   16  1.748692587333239E-009
  672  150   16 -5.351434752544153E-010
  673  160   16  8.646084428830167E-011
  674  170   16 -6.262420987166312E-012
  675  180   16 -7.818569919116278E-013
  676  190   16  5.421126347815378E-013
  677  200   16 -1.117870638343941E-013
  678 -200   17  2.737452094411437E-016
  679 -190   17 -2.753922589370674E-016
  680 -180   17 -4.045041897615921E-017
  681 -170   17 -2.877730462496461E-016
  682 -160   17 -2.102012024056141E-016
  683 -150   17 -2.050855783356478E-016
  684 -140   17 -4.345195731178146E-015
  685 -130   17  2.451158601098807E-014
  686 -120   17 -1.051570754592520E-013
  687 -110   17  5.035552339980579E-013
  688 -100   17 -2.729594998329646E-012
  689  -90   17 -2.642699681862773E-012
  690  -80   17  4.596170676750797E-012
  691  -70   17  2.123115473834759E-013
  692  -60   17  7.530204995859639E-012
  693  -50   17 -1.686292662235270E-010
  694  -40   17  1.512100952091359E-010
  695  -30   17  7.088744298342075E-011
  696  -20   17  6.382182798340440E-010
  697  -10   17  8.936787978822704E-011
  698    0   17  1.087254243388389E-009
  699   10   17 -4.382539138118895E-010
  700   20   17 -9.491863317350113E-009
  701   30   17 -8.903007459301744E-010
  702   40   17 -4.553951660492490E-009
  703   50   17 -5.947869407512597E-009
  704   60   17 -3.071101397886589E-008
  705   70   17  2.355468235367862E-008
  706   80   17  4.217217890822741E-008
  707   90   17 -4.713821855679298E-008
  708  100   17  1.121904474219276E-008
  709  110   17 -3.379164027800128E-009
  710  120   17  4.730015742170334E-009
  711  130   17 -5.152798222192600E-010
  712  140   17 -1.042305588833892E-009
  713  150   17  5.355590552134563E-010
  714  160   17 -1.248430792223090E-010
  715  170   17  1.588739854060323E-011
  716  180   17 -7.455911115505613E-013
  717  190   17 -3.283089722191276E-013
  718  200   17  1.779362285988914E-013
  719 -200   18 -3.386222099246454E-017
  720 -190   18 -5.318015745312857E-017
  721 -180   18 -5.254227472462254E-016
  722 -170   18 -4.348105983889164E-016
  723 -160   18 -1.127426317029613E-016
  724 -150   18  7.281354576640171E-016
  725 -140   18 -2.801100786796284E-016
  726 -130   18 -2.268098820259494E-015
  727 -120   18  7.977414443273403E-015
  728 -110   18 -1.573262795150013E-013
  729 -100   18  5.476791875041762E-013
  730  -90   18  2.840126480042376E-012
  731  -80   18 -1.540853662638257E-012
  732  -70   18  4.696263493751482E-013
  733  -60   18 -1.303696474106708E-011
  734  -50   18  5.900363962400881E-011
  735  -40   18 -1.176679852652274E-012
  736  -30   18 -6.129564746140862E-011
